,StnPres,Tx,RH,WS,WD,WSGust,WDGust,Precp,AirTemperature.Instantaneousf,GlobalSolarRadiation.Accumulationf,GloblRad,PeakGust.Directionf,PeakGust.MaximumTime,PeakGust.MaximumTimef,PeakGust.Maximumf,Precipitation.Accumulationf,Precipitation.MeltFlag,Precipitation.MeltFlagf,RelativeHumidity.Instantaneousf,SoilTemperatureAt0cm.Instantaneousf,SoilTemperatureAt100cm.Instantaneousf,SoilTemperatureAt10cm.Instantaneousf,SoilTemperatureAt20cm.Instantaneousf,SoilTemperatureAt50cm.Instantaneousf,SoilTemperatureAt5cm.Instantaneousf,StationPressure.Instantaneousf,SunShine,SunshineDuration.Totalf,TxSoil0cm,TxSoil100cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil5cm,WindDirection.Meanf,WindSpeed.Meanf
2020-02-08 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,2.2,,0.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,2.2,,0.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,2.2,,0.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,2.2,,0.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-08 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.5,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 13:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-09 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 13:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-10 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 13:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-11 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 13:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-12 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.5,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 13:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 14:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 15:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 16:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 17:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 18:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 19:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 20:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 21:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 22:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-13 23:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 00:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 01:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 02:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 03:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 04:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 05:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 06:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 07:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 08:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 09:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 10:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 11:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
2020-02-14 12:00:00,-9999.5,-99.5,-9995,-99.5,-999.5,1.9,181.0,0.0,,,,,2020-02-08T17:00:00,,,,0,,,,,,,,,,,,,,,,,,,
